Time (s),Channel 1 (V),Channel 2 (V)
0.003355,0.797025465,1.635762354
0.00335625,0.791956378,1.625100086
0.0033575,0.787093885,1.61531869
0.00335875,0.78247119,1.605904864
0.00336,0.777634982,1.595985307
0.00336125,0.77244551,1.585421141
0.0033625,0.767149333,1.575163188
0.00336375,0.762260002,1.565329603
0.003365,0.757032338,1.55525157
0.00336625,0.751804062,1.544700414
0.0033675,0.746750687,1.533972546
0.00336875,0.741375988,1.523179175
0.00337,0.736020423,1.512454133
0.00337125,0.730868294,1.502508867
0.0033725,0.72534576,1.491246865
0.00337375,0.719706409,1.479728506
0.003375,0.714456198,1.46959178
0.00337625,0.709016453,1.458071456
0.0033775,0.703409732,1.446555311
0.00337875,0.697670431,1.435307116
0.00338,0.69205446,1.424007697
0.00338125,0.686433589,1.412770632
0.0033825,0.680241758,1.400882388
0.00338375,0.674373227,1.389314456
0.003385,0.668910099,1.377733932
0.00338625,0.663097106,1.365909331
0.0033875,0.656956307,1.354161935
0.00338875,0.651012669,1.341789682
0.00339,0.645015414,1.329837185
0.00339125,0.63905093,1.317833435
0.0033925,0.633106123,1.306181296
0.00339375,0.626956031,1.293848226
0.003395,0.620822368,1.281531291
0.00339625,0.614518448,1.269570983
0.0033975,0.608380255,1.256381988
0.00339875,0.602091844,1.24371296
0.0034,0.595714433,1.231039924
0.00340125,0.589401788,1.218873315
0.0034025,0.582973677,1.205414052
0.00340375,0.576558626,1.192195335
0.003405,0.570015294,1.179490882
0.00340625,0.56370571,1.167137971
0.0034075,0.557450521,1.154106878
0.00340875,0.550551129,1.140519431
0.00341,0.543600412,1.127519299
0.00341125,0.537426938,1.114829504
0.0034125,0.530872772,1.100743014
0.00341375,0.524151405,1.087810611
0.003415,0.517388335,1.074346862
0.00341625,0.510478064,1.060585177
0.0034175,0.503510886,1.046992047
0.00341875,0.496763518,1.034064835
0.00342,0.49005989,1.019753874
0.00342125,0.483031063,1.005821516
0.0034225,0.476388598,0.992985625
0.00342375,0.469626656,0.978523563
0.003425,0.462206124,0.964049897
0.00342625,0.455087428,0.950258607
0.0034275,0.448298044,0.936745015
0.00342875,0.4413017,0.922605857
0.00343,0.434160847,0.908524115
0.00343125,0.427287624,0.893971974
0.0034325,0.41988205,0.879527083
0.00343375,0.412670189,0.865782181
0.003435,0.405650336,0.851189555
0.00343625,0.398493018,0.837316393
0.0034375,0.391357501,0.822320271
0.00343875,0.384073371,0.807810742
0.00344,0.376500065,0.793193794
0.00344125,0.36910974,0.778568122
0.0034425,0.361975605,0.764433676
0.00344375,0.354613281,0.749719411
0.003445,0.347258377,0.734668099
0.00344625,0.34003351,0.720349042
0.0034475,0.332338062,0.704567714
0.00344875,0.324912334,0.690135604
0.00345,0.317351218,0.675431411
0.00345125,0.309628967,0.659852436
0.0034525,0.302277523,0.645329536
0.00345375,0.294728931,0.630251372
0.003455,0.287444688,0.615140738
0.00345625,0.279675742,0.600166422
0.0034575,0.272169731,0.585373236
0.00345875,0.264888544,0.570551361
0.00346,0.257213611,0.555175928
0.00346125,0.249413818,0.53991344
0.0034625,0.241460592,0.523904734
0.00346375,0.234160915,0.508941099
0.003465,0.226495844,0.493638995
0.00346625,0.21887792,0.478840794
0.0034675,0.211208345,0.463413358
0.00346875,0.203587515,0.448167826
0.00347,0.195700483,0.432654991
0.00347125,0.188117748,0.416938967
0.0034725,0.180172184,0.401501177
0.00347375,0.172529237,0.385567181
0.003475,0.164874455,0.370773541
0.00347625,0.156851237,0.354992497
0.0034775,0.149194993,0.339554875
0.00347875,0.141399263,0.323692426
0.00348,0.133350306,0.30811817
0.00348125,0.125453999,0.292039985
0.0034825,0.117879148,0.277009927
0.00348375,0.109919404,0.261107417
0.003485,0.10231371,0.245906525
0.00348625,0.094535445,0.229880799
0.0034875,0.086449483,0.213980511
0.00348875,0.078776367,0.198363854
0.00349,0.070863387,0.182674879
0.00349125,0.063162012,0.167481787
0.0034925,0.055017371,0.151516311
0.00349375,0.046964739,0.136065411
0.003495,0.039533289,0.120397347
0.00349625,0.031638121,0.104347513
0.0034975,0.023643504,0.088381154
0.00349875,0.015912352,0.073177446
0.0035,0.008144778,0.057271209
0.00350125,0.000212237,0.041306325
0.0035025,-0.007740199,0.025168375
0.00350375,-0.015885565,0.009119958
0.003505,-0.023826893,-0.006263507
0.00350625,-0.031293008,-0.021467294
0.0035075,-0.039387358,-0.03724459
0.00350875,-0.047219019,-0.053003421
0.00351,-0.05500614,-0.06845087
0.00351125,-0.062973553,-0.084895692
0.0035125,-0.070786261,-0.100630144
0.00351375,-0.07885009,-0.116387104
0.003515,-0.086583476,-0.13119399
0.00351625,-0.094227037,-0.147077961
0.0035175,-0.102223471,-0.16285143
0.00351875,-0.110125951,-0.178891452
0.00352,-0.11783803,-0.194775784
0.00352125,-0.125609086,-0.209671135
0.0035225,-0.133242405,-0.225284996
0.00352375,-0.141311364,-0.241291577
0.003525,-0.149249758,-0.256032294
0.00352625,-0.15702447,-0.271463815
0.0035275,-0.164630542,-0.288044535
0.00352875,-0.17232113,-0.303348595
0.00353,-0.179934372,-0.318120778
0.00353125,-0.187692178,-0.33411737
0.0035325,-0.195892388,-0.350149863
0.00353375,-0.203489809,-0.364699612
0.003535,-0.211145703,-0.380794099
0.00353625,-0.218969208,-0.395866219
0.0035375,-0.226348028,-0.410774686
0.00353875,-0.234060178,-0.425994744
0.00354,-0.241627953,-0.44081268
0.00354125,-0.249002267,-0.456351093
0.0035425,-0.256962775,-0.47269056
0.00354375,-0.264632266,-0.487088725
0.003545,-0.272204685,-0.502298846
0.00354625,-0.279818451,-0.517661498
0.0035475,-0.287128093,-0.531907429
0.00354875,-0.294646438,-0.547218835
0.00355,-0.302058823,-0.561463742
0.00355125,-0.309676943,-0.577228437
0.0035525,-0.317085955,-0.592244746
0.00355375,-0.324833208,-0.60717669
0.003555,-0.332130827,-0.621436272
0.00355625,-0.339780884,-0.636555178
0.0035575,-0.34701331,-0.651259531
0.00355875,-0.354132933,-0.665858471
0.00356,-0.361668099,-0.680770045
0.00356125,-0.36928949,-0.695526467
0.0035625,-0.376317618,-0.709614832
0.00356375,-0.383461629,-0.723961782
0.003565,-0.390960906,-0.738416147
0.00356625,-0.397934434,-0.752854391
0.0035675,-0.405223942,-0.767211289
0.00356875,-0.41241912,-0.781407319
0.00357,-0.419548754,-0.795815514
0.00357125,-0.426879206,-0.809980815
0.0035725,-0.434028123,-0.824599457
0.00357375,-0.441010035,-0.838435857
0.003575,-0.447865958,-0.852095617
0.00357625,-0.455008981,-0.865927649
0.0035775,-0.461884062,-0.879812992
0.00357875,-0.468831229,-0.893880357
0.00358,-0.475879768,-0.908045102
0.00358125,-0.482748863,-0.921586805
0.0035825,-0.489501201,-0.934589724
0.00358375,-0.496447992,-0.948834638
0.003585,-0.503483505,-0.96255332
0.00358625,-0.509961074,-0.975499039
0.0035875,-0.516735419,-0.98908964
0.00358875,-0.523490476,-1.002511995
0.00359,-0.529885493,-1.015562824
0.00359125,-0.536475913,-1.028658783
0.0035925,-0.543450655,-1.042511823
0.00359375,-0.5499127,-1.054915143
0.003595,-0.556327749,-1.068170048
0.00359625,-0.563117977,-1.081933497
0.0035975,-0.569434036,-1.094414284
0.00359875,-0.575875066,-1.106884074
0.0036,-0.582613606,-1.119666962
0.00360125,-0.588702472,-1.1320398
0.0036025,-0.594808353,-1.14427244
0.00360375,-0.600937719,-1.15740079
0.003605,-0.607216243,-1.169327199
0.00360625,-0.613356888,-1.18165892
0.0036075,-0.619852397,-1.19459487
0.00360875,-0.62623739,-1.206918905
0.00361,-0.6320279,-1.218053349
0.00361125,-0.637887377,-1.230897719
0.0036125,-0.643911129,-1.242459435
0.00361375,-0.650013154,-1.254598381
0.003615,-0.656020604,-1.266891939
0.00361625,-0.6620249,-1.278541309
0.0036175,-0.667992637,-1.289860344
0.00361875,-0.67376641,-1.301608855
0.00362,-0.679378651,-1.313002773
0.00362125,-0.685176778,-1.324118915
0.0036225,-0.690809239,-1.335766017
0.00362375,-0.696399291,-1.347093004
0.003625,-0.702020442,-1.35790398
0.00362625,-0.707320725,-1.368959543
0.0036275,-0.713416416,-1.380932229
0.00362875,-0.718855038,-1.391395018
0.00363,-0.724010102,-1.402027563
0.00363125,-0.729580261,-1.413035059
0.0036325,-0.734791078,-1.42354622
0.00363375,-0.74003243,-1.433551991
0.003635,-0.745338763,-1.444460453
0.00363625,-0.75066638,-1.45470629
0.0036375,-0.755901315,-1.464811503
0.00363875,-0.76092632,-1.475319812
0.00364,-0.765623356,-1.484808746
0.00364125,-0.770815038,-1.495585536
0.0036425,-0.775806842,-1.504907385
0.00364375,-0.780859444,-1.514771935
0.003645,-0.785540946,-1.524285864
0.00364625,-0.790246328,-1.534334785
0.0036475,-0.794982828,-1.543994176
0.00364875,-0.799828611,-1.553254655
0.00365,-0.804671862,-1.562572847
0.00365125,-0.80917173,-1.571885676
0.0036525,-0.813602413,-1.580846814
0.00365375,-0.818376401,-1.590112981
0.003655,-0.822745021,-1.59876129
0.00365625,-0.82694516,-1.607545585
0.0036575,-0.831257289,-1.61630421
0.00365875,-0.83559099,-1.624529676
0.00366,-0.840159576,-1.633024433
0.00366125,-0.84434899,-1.641868347
0.0036625,-0.848574778,-1.649576729
0.00366375,-0.852593631,-1.657788713
0.003665,-0.856527793,-1.665931469
0.00366625,-0.860515862,-1.67407004
0.0036675,-0.864421145,-1.682378699
0.00366875,-0.868379331,-1.68916466
0.00367,-0.872331151,-1.697325163
0.00367125,-0.875930689,-1.705156506
0.0036725,-0.879621758,-1.712310506
0.00367375,-0.883238732,-1.719483494
0.003675,-0.887013647,-1.726760751
0.00367625,-0.890729805,-1.734230861
0.0036775,-0.89411794,-1.74107323
0.00367875,-0.897573392,-1.748484192
0.00368,-0.900858353,-1.754698366
0.00368125,-0.904264591,-1.761652877
0.0036825,-0.9076033,-1.767653139
0.00368375,-0.910881984,-1.774243517
0.003685,-0.913891592,-1.780331748
0.00368625,-0.916731861,-1.786620471
0.0036875,-0.920033112,-1.793360938
0.00368875,-0.92309785,-1.79917258
0.00369,-0.92620025,-1.805073298
0.00369125,-0.929132929,-1.810968312
0.0036925,-0.93184288,-1.816252441
0.00369375,-0.9347775,-1.82173225
0.003695,-0.937349006,-1.827262351
0.00369625,-0.940003321,-1.832941145
0.0036975,-0.942660511,-1.837990468
0.00369875,-0.94512205,-1.842943094
0.0037,-0.947451627,-1.84778769
0.00370125,-0.949901914,-1.852486433
0.0037025,-0.952509957,-1.857703736
0.00370375,-0.954725809,-1.862095361
0.003705,-0.956888935,-1.86656391
0.00370625,-0.959050924,-1.870999464
0.0037075,-0.961285368,-1.875654874
0.00370875,-0.963264799,-1.879095063
0.00371,-0.965178745,-1.883126921
0.00371125,-0.967142643,-1.887423129
0.0037125,-0.969119453,-1.890397656
0.00371375,-0.970996668,-1.894361449
0.003715,-0.972576094,-1.897981089
0.00371625,-0.974433493,-1.90116193
0.0037175,-0.976128361,-1.904035763
0.00371875,-0.977750813,-1.908164372
0.00372,-0.979188044,-1.910372358
0.00372125,-0.980801446,-1.913116552
0.0037225,-0.982206319,-1.916009611
0.00372375,-0.983514429,-1.91882595
0.003725,-0.984739081,-1.921339869
0.00372625,-0.985870001,-1.924211592
0.0037275,-0.987228189,-1.92654415
0.00372875,-0.988340381,-1.928643964
0.00373,-0.989328021,-1.93069943
0.00373125,-0.99019199,-1.932354716
0.0037325,-0.990985892,-1.93436679
0.00373375,-0.991831405,-1.936299502
0.003735,-0.993001442,-1.937820959
0.00373625,-0.993742429,-1.939308918
0.0037375,-0.994237833,-1.940559138
0.00373875,-0.994740108,-1.941304301
0.00374,-0.995138587,-1.942047759
0.00374125,-0.995684536,-1.943333693
0.0037425,-0.996461966,-1.944437379
0.00374375,-0.996857765,-1.945165394
0.003745,-0.997147942,-1.945714846
0.00374625,-0.997503499,-1.946606803
0.0037475,-0.997753879,-1.946924079
0.00374875,-0.99783372,-1.946750801
0.00375,-0.997904812,-1.94725581
0.00375125,-0.997664544,-1.947038412
0.0037525,-0.997507937,-1.946762669
0.00375375,-0.997296905,-1.945516589
0.003755,-0.997141128,-1.945345686
0.00375625,-0.996971378,-1.944815744
0.0037575,-0.996709052,-1.944940687
0.00375875,-0.996445211,-1.944195291
0.00376,-0.996051393,-1.94325109
0.00376125,-0.99549495,-1.942351408
0.0037625,-0.994948324,-1.940736436
0.00376375,-0.994220794,-1.939926633
0.003765,-0.993543238,-1.938615027
0.00376625,-0.992863887,-1.936310086
0.0037675,-0.992038683,-1.935417784
0.00376875,-0.991207427,-1.933408981
0.00377,-0.990376314,-1.931320206
0.00377125,-0.989053202,-1.929122762
0.0037725,-0.988253222,-1.92777021
0.00377375,-0.98717028,-1.925171815
0.003775,-0.985854245,-1.922813821
0.00377625,-0.984573856,-1.919720907
0.0037775,-0.983325208,-1.917203406
0.00377875,-0.981943739,-1.91463665
0.00378,-0.98077393,-1.911862155
0.00378125,-0.979337092,-1.90903035
0.0037825,-0.977656847,-1.906004376
0.00378375,-0.975771448,-1.902274119
0.003785,-0.9742294,-1.898910901
0.00378625,-0.972867572,-1.895927194
0.0037875,-0.970883473,-1.891980015
0.00378875,-0.968880451,-1.888746975
0.00379,-0.966928303,-1.884735147
0.00379125,-0.965194082,-1.881496202
0.0037925,-0.963189108,-1.877192382
0.00379375,-0.961070749,-1.872522433
0.003795,-0.958769212,-1.868026362
0.00379625,-0.956975795,-1.863884262
0.0037975,-0.954664773,-1.858871892
0.00379875,-0.952402945,-1.855691672
0.0038,-0.949879684,-1.85020572
0.00380125,-0.947546273,-1.844928558
0.0038025,-0.944877844,-1.840104889
0.00380375,-0.942437163,-1.834756144
0.003805,-0.940022693,-1.829323926
0.00380625,-0.937293176,-1.82443449
0.0038075,-0.934350214,-1.818403119
0.00380875,-0.931817616,-1.813662766
0.00381,-0.929159959,-1.807616186
0.00381125,-0.92611112,-1.801881618
0.0038125,-0.922781719,-1.79525889
0.00381375,-0.919589478,-1.789272193
0.003815,-0.916770202,-1.783094473
0.00381625,-0.9139716,-1.777181945
0.0038175,-0.910954288,-1.771120799
0.00381875,-0.907555681,-1.763868968
0.00382,-0.904095243,-1.757960794
0.00382125,-0.900662149,-1.750895248
0.0038225,-0.897499877,-1.743987692
0.00382375,-0.894118252,-1.737002258
0.003825,-0.890573154,-1.730006218
0.00382625,-0.887010334,-1.7223343
0.0038275,-0.883284191,-1.715211703
0.00382875,-0.879638458,-1.708886203
0.00383,-0.876027698,-1.701119058
0.00383125,-0.872302344,-1.693321987
0.0038325,-0.868371456,-1.685221569
0.00383375,-0.864231821,-1.677041896
0.003835,-0.860277,-1.668960875
0.00383625,-0.856268051,-1.661397426
0.0038375,-0.852399645,-1.653838399
0.00383875,-0.84848543,-1.645327561
0.00384,-0.84425406,-1.636440203
0.00384125,-0.840025159,-1.628369198
0.0038425,-0.835643692,-1.620174102
0.00384375,-0.831081695,-1.610841329
0.003845,-0.826791495,-1.602160109
0.00384625,-0.822827121,-1.593808785
0.0038475,-0.818190059,-1.584995521
0.00384875,-0.813268246,-1.57568185
0.00385,-0.808866448,-1.566481712
0.00385125,-0.804480107,-1.557156871
0.0038525,-0.79991888,-1.548342033
0.00385375,-0.795040663,-1.538315457
0.003855,-0.79031295,-1.52903706
0.00385625,-0.785551195,-1.519213841
0.0038575,-0.780505585,-1.509404186
0.00385875,-0.775562127,-1.49939111
0.00386,-0.770411636,-1.489197567
0.00386125,-0.7656993,-1.479666715
0.0038625,-0.760967867,-1.469994095
0.00386375,-0.755898411,-1.459988533
0.003865,-0.750457563,-1.44851815
0.00386625,-0.744892354,-1.438048293
0.0038675,-0.739930892,-1.427779982
0.00386875,-0.734741035,-1.417157004
0.00387,-0.729376059,-1.40689348
0.00387125,-0.723981338,-1.39602267
0.0038725,-0.718488051,-1.385702668
0.00387375,-0.713003056,-1.373994551
0.003875,-0.707432024,-1.363227441
0.00387625,-0.701896852,-1.351826109
0.0038775,-0.696428663,-1.340234721
0.00387875,-0.690785526,-1.329804594
0.00388,-0.685175608,-1.318605771
0.00388125,-0.679274191,-1.3065104
0.0038825,-0.673583393,-1.295340168
0.00388375,-0.667819831,-1.283562235
0.003885,-0.661790373,-1.271698106
0.00388625,-0.656111937,-1.260068765
0.0038875,-0.650139064,-1.248255896
0.00388875,-0.643926459,-1.236114098
0.00389,-0.637924668,-1.224093226
0.00389125,-0.632272168,-1.212375598
0.0038925,-0.625938545,-1.199960297
0.00389375,-0.619711966,-1.187672037
0.003895,-0.613489205,-1.175959259
0.00389625,-0.607252448,-1.162497771
0.0038975,-0.600980584,-1.149465072
0.00389875,-0.594627312,-1.137520555
0.0039,-0.588764669,-1.125633321
0.00390125,-0.582349501,-1.113032686
0.0039025,-0.575379031,-1.099409671
0.00390375,-0.569192663,-1.08718984
0.003905,-0.562891132,-1.074026612
0.00390625,-0.5562283,-1.061068809
0.0039075,-0.549821274,-1.047926364
0.00390875,-0.543405205,-1.035083545
0.00391,-0.536731137,-1.021933862
0.00391125,-0.52980626,-1.008367013
0.0039125,-0.523203548,-0.995124312
0.00391375,-0.516480685,-0.981824101
0.003915,-0.510023914,-0.968018162
0.00391625,-0.503261731,-0.954906887
0.0039175,-0.496314594,-0.941243252
0.00391875,-0.489309687,-0.927481823
0.00392,-0.48248626,-0.91353278
0.00392125,-0.475723908,-0.899901262
0.0039225,-0.468817503,-0.886243321
0.00392375,-0.461699554,-0.872362806
0.003925,-0.454897805,-0.85854457
0.00392625,-0.447907384,-0.844733641
0.0039275,-0.440822794,-0.830676844
0.00392875,-0.433560767,-0.815906839
0.00393,-0.426317809,-0.801909531
0.00393125,-0.419408409,-0.787976247
0.0039325,-0.412166721,-0.773267762
0.00393375,-0.405194884,-0.759112456
0.003935,-0.397924643,-0.744913866
0.00393625,-0.390641413,-0.730646666
0.0039375,-0.383314788,-0.715702975
0.00393875,-0.375986552,-0.701712851
0.00394,-0.368849545,-0.686513958
0.00394125,-0.361498355,-0.672118897
0.0039425,-0.354036437,-0.657840445
0.00394375,-0.346995624,-0.643336793
0.003945,-0.339457274,-0.628549562
0.00394625,-0.331833817,-0.613510823
0.0039475,-0.324752586,-0.599224233
0.00394875,-0.31708441,-0.583908475
0.00395,-0.309317397,-0.568204577
0.00395125,-0.301810804,-0.553310143
0.0039525,-0.294415603,-0.538385651
0.00395375,-0.28690983,-0.523273802
0.003955,-0.279519663,-0.509166713
0.00395625,-0.272076408,-0.49373176
0.0039575,-0.264242534,-0.478443045
0.00395875,-0.25664489,-0.463557304
0.00396,-0.249039381,-0.448211437
0.00396125,-0.241785749,-0.433204367
0.0039625,-0.23405176,-0.418114722
0.00396375,-0.226265326,-0.402733754
0.003965,-0.218580512,-0.387166643
0.00396625,-0.21090953,-0.371995263
0.0039675,-0.203225092,-0.356633949
0.00396875,-0.195524386,-0.34073171
0.00397,-0.187506023,-0.325333291
0.00397125,-0.180112594,-0.310191244
0.0039725,-0.172198092,-0.293937674
0.00397375,-0.164386551,-0.278460918
0.003975,-0.156990715,-0.264286965
0.00397625,-0.148943289,-0.248397184
0.0039775,-0.140936996,-0.232068438
0.00397875,-0.133231508,-0.216972871
0.00398,-0.125482126,-0.20072308
0.00398125,-0.11759083,-0.185182703
0.0039825,-0.109751363,-0.170274614
0.00398375,-0.101868816,-0.15430748
0.003985,-0.094121309,-0.138661993
0.00398625,-0.086533139,-0.123785362
0.0039875,-0.0786436,-0.107537795
0.00398875,-0.070842893,-0.091620257
0.00399,-0.062921537,-0.0757311
0.00399125,-0.055012607,-0.060429065
0.0039925,-0.047061631,-0.04417165
0.00399375,-0.038996443,-0.028314694
0.003995,-0.031111589,-0.012794496
0.00399625,-0.02357896,0.002500558
0.0039975,-0.015570428,0.01863821
0.00399875,-0.007779902,0.034751155
0.004,0.000509023,0.050285131
0.00400125,0.008369275,0.065479142
0.0040025,0.016102668,0.081322678
0.00400375,0.023713078,0.096924452
0.004005,0.031603325,0.113303568
0.00400625,0.039752166,0.128549762
0.0040075,0.047440097,0.144692617
0.00400875,0.055415939,0.160428713
0.00401,0.063202149,0.175770009
0.00401125,0.07068123,0.190803008
0.0040125,0.078772945,0.207067224
0.00401375,0.086757572,0.22269907
0.004015,0.094566872,0.238435369
0.00401625,0.102421187,0.254623183
0.0040175,0.110284289,0.269811839
0.00401875,0.117979814,0.285114078
0.00402,0.125830277,0.300466523
0.00402125,0.133694502,0.316280428
0.0040225,0.141548515,0.331840508
0.00402375,0.149308707,0.348084325
0.004025,0.157167412,0.363796913
0.00402625,0.165103144,0.379708023
0.0040275,0.172722071,0.39440734
0.00402875,0.180435546,0.40969982
0.00403,0.188088464,0.425218438
0.00403125,0.195866839,0.440624531
0.0040325,0.203546206,0.456173128
0.00403375,0.211341035,0.47198947
0.004035,0.218950661,0.486630364
0.00403625,0.226705803,0.502467428
0.0040375,0.23435942,0.517435208
0.00403875,0.241859734,0.532781137
0.00404,0.24966236,0.547907323
0.00404125,0.257264883,0.562797078
0.0040425,0.264773268,0.578261479
0.00404375,0.272267413,0.592964564
0.004045,0.280000465,0.608645023
0.00404625,0.287537961,0.623332821
0.0040475,0.295158435,0.638537819
0.00404875,0.302646135,0.653579025
0.00405,0.309936905,0.668446609
0.00405125,0.317482257,0.683110292
0.0040525,0.324987574,0.698749033
0.00405375,0.332523452,0.713811526
0.004055,0.339692734,0.727829688
0.00405625,0.34734234,0.743289129
0.0040575,0.354766463,0.757526915
0.00405875,0.362054773,0.771768679
0.00406,0.369439249,0.786829048
0.00406125,0.376854575,0.800960846
0.0040625,0.384118575,0.815602
0.00406375,0.391381448,0.830645293
0.004065,0.398821865,0.845395259
0.00406625,0.405824083,0.858875702
0.0040675,0.412767717,0.872919649
0.00406875,0.419968639,0.887838805
0.00407,0.42731138,0.901921972
0.00407125,0.434400713,0.916012122
0.0040725,0.441490359,0.930515914
0.00407375,0.448341114,0.944409596
0.004075,0.455341759,0.958270413
0.00407625,0.462709023,0.972361338
0.0040775,0.469537611,0.985931401
0.00407875,0.475984518,0.999384022
0.00408,0.483152914,1.013774629
0.00408125,0.490265884,1.02740496
0.0040825,0.496854262,1.040701146
0.00408375,0.503723121,1.05497017
0.004085,0.510835554,1.068538489
0.00408625,0.517577598,1.081606682
0.0040875,0.524011659,1.095516108
0.00408875,0.531013649,1.108212476
0.00409,0.537365168,1.121086578
0.00409125,0.543976698,1.135002875
0.0040925,0.550794716,1.148324983
0.00409375,0.557314474,1.161359773
0.004095,0.563711009,1.174433353
0.00409625,0.570166679,1.186493211
0.0040975,0.576694638,1.199917899
0.00409875,0.582978539,1.212568559
0.0041,0.589491761,1.225394366
0.00410125,0.59580992,1.237643464
0.0041025,0.602290601,1.250633212
0.00410375,0.608471794,1.263560906
0.004105,0.614680302,1.275501506
0.00410625,0.620816974,1.287814065
0.0041075,0.627040324,1.30083341
0.00410875,0.632850632,1.312342153
0.00411,0.638956595,1.324248998
0.00411125,0.645292812,1.337001922
0.0041125,0.651513762,1.348700375
0.00411375,0.657284377,1.360614842
0.004115,0.663160795,1.372897573
0.00411625,0.669139669,1.384610059
0.0041175,0.674609539,1.395292626
0.00411875,0.680495608,1.407342076
0.00412,0.686723744,1.419753908
0.00412125,0.692084229,1.429796211
0.0041225,0.697863176,1.442068631
0.00412375,0.703589833,1.45294008
0.004125,0.709323752,1.463938586
0.00412625,0.714477967,1.474890955
0.0041275,0.719703712,1.486469935
0.00412875,0.72545295,1.49782728
0.00413,0.731002134,1.508012257
0.00413125,0.736209094,1.518725182
0.0041325,0.741578726,1.528771853
0.00413375,0.746920462,1.539774537
0.004135,0.752010772,1.549715147
0.00413625,0.757135216,1.560786214
0.0041375,0.76209949,1.570855556
0.00413875,0.76739303,1.5815278
0.00414,0.772656643,1.591830892
0.00414125,0.777843019,1.601696589
0.0041425,0.782474583,1.610856038
0.00414375,0.78719474,1.620443564
0.004145,0.792057087,1.630571451
0.00414625,0.797120494,1.640581041
0.0041475,0.80165085,1.649762203
0.00414875,0.806365158,1.659756283
0.00415,0.811185038,1.668210377
0.00415125,0.815680566,1.677685661
0.0041525,0.820435756,1.686945444
0.00415375,0.824779247,1.695423581
0.004155,0.829158802,1.705190078
0.00415625,0.833450968,1.713534146
0.0041575,0.837752136,1.722314951
0.00415875,0.842108901,1.731291807
0.00416,0.846121992,1.73926959
0.00416125,0.850471726,1.748082368
0.0041625,0.854789737,1.756128657
0.00416375,0.859246261,1.764530253
0.004165,0.863331235,1.773195449
0.00416625,0.86706385,1.78025073
0.0041675,0.870667308,1.788101715
0.00416875,0.87457175,1.796361776
0.00417,0.878445555,1.803943243
0.00417125,0.882314343,1.811435068
0.0041725,0.885787189,1.818460897
0.00417375,0.889562903,1.826169401
0.004175,0.893225553,1.833058504
0.00417625,0.896612574,1.840260333
0.0041775,0.90032467,1.847262074
0.00417875,0.903853124,1.854123514
0.00418,0.906999615,1.860439479
0.00418125,0.910250974,1.867373017
0.0041825,0.913487711,1.87417442
0.00418375,0.917030545,1.881123076
0.004185,0.920332635,1.887528009
0.00418625,0.923366205,1.893314091
0.0041875,0.926274094,1.899206425
0.00418875,0.929017562,1.905279821
0.00419,0.931974416,1.911084187
0.00419125,0.935025232,1.917278102
0.0041925,0.937864404,1.922532326
0.00419375,0.940513258,1.927601163
0.004195,0.943297348,1.933690777
0.00419625,0.946030572,1.93901539
0.0041975,0.94868713,1.944209158
0.00419875,0.951129533,1.949373788
0.0042,0.953511293,1.954227587
0.00420125,0.956123297,1.959114684
0.0042025,0.958390936,1.963855049
0.00420375,0.960755855,1.968683472
0.004205,0.96269733,1.972238774
0.00420625,0.964891184,1.976961593
0.0042075,0.96710678,1.981363274
0.00420875,0.969332897,1.985947844
0.00421,0.971434039,1.989678523
0.00421125,0.973253563,1.993052202
0.0042125,0.975131533,1.997235461
0.00421375,0.976681784,2.00074498
0.004215,0.978397111,2.003895373
0.00421625,0.98023403,2.007527776
0.0042175,0.981786962,2.010923974
0.00421875,0.983274027,2.014070932
0.00422,0.984760532,2.016508037
0.00422125,0.986557533,2.019737681
0.0042225,0.987902915,2.022630692
0.00422375,0.989008357,2.025203078
0.004225,0.990286693,2.027656341
0.00422625,0.991558814,2.030029832
0.0042275,0.993140672,2.032631523
0.00422875,0.994283167,2.034832081
0.00423,0.995307388,2.037078259
0.00423125,0.99620244,2.038884119
0.0042325,0.996986658,2.04058523
0.00423375,0.997754977,2.042185354
0.004235,0.998634213,2.043878378
0.00423625,0.999417038,2.044971319
0.0042375,0.999987137,2.046681192
0.00423875,1.000499373,2.0475183
0.00424,1.001022778,2.048600585
0.00424125,1.001451116,2.050138968
0.0042425,1.002169319,2.051069318
0.00424375,1.002590541,2.051460681
0.004245,1.002739075,2.052025594
0.00424625,1.003004082,2.052149888
0.0042475,1.003127689,2.052832528
0.00424875,1.003240406,2.052860303
0.00425,1.003340036,2.05271773
0.00425125,1.003037235,2.05244331
0.0042525,1.002894638,2.052754851
0.00425375,1.003186415,2.053098543
0.004255,1.002993716,2.052283503
0.00425625,1.003035651,2.052312137
0.0042575,1.002539276,2.050992388
0.00425875,1.001914936,2.050479498
0.00426,1.001322414,2.048524168
0.00426125,1.001100601,2.048464488
0.0042625,1.000653227,2.047139767
0.00426375,1.000248301,2.0463105
0.004265,0.999407562,2.044407997
0.00426625,0.998621747,2.042953609
0.0042675,0.997610708,2.041102918
0.00426875,0.996747129,2.039126481
0.00427,0.995930787,2.037383445
0.00427125,0.995233054,2.03570913
0.0042725,0.994184568,2.033896666
0.00427375,0.993054996,2.031313684
0.004275,0.991845206,2.029183761
0.00427625,0.990576685,2.026580598
0.0042775,0.989260459,2.023867649
0.00427875,0.987742736,2.020965114
0.00428,0.986345198,2.018362175
0.00428125,0.985015628,2.015170856
0.0042825,0.983372836,2.01220804
