time	V(vout)
4.00E-03	3.230703
4.00E-03	3.229407
4.00E-03	3.227798
4.00E-03	3.225875
4.00E-03	3.223637
4.00E-03	3.221086
4.00E-03	3.218221
4.00E-03	3.206592
4.00E-03	3.172915
4.00E-03	3.129946
4.00E-03	3.120943
4.00E-03	3.11326
4.00E-03	3.102195
4.00E-03	3.078468
4.00E-03	3.04212
4.00E-03	2.991525
4.00E-03	2.920285
4.00E-03	2.835289
4.00E-03	2.653411
4.01E-03	2.457448
4.01E-03	2.245666
4.01E-03	2.005139
4.01E-03	1.788575
4.01E-03	1.496028
4.01E-03	1.204861
4.01E-03	0.829848
4.01E-03	0.4034551
4.01E-03	-0.3650098
4.01E-03	-1.155632
4.01E-03	-2.165573
4.01E-03	-3.723959
4.01E-03	-4.371174
4.01E-03	-4.472109
4.01E-03	-4.631797
4.01E-03	-4.752398
4.01E-03	-4.834869
4.01E-03	-4.87042
4.01E-03	-4.898945
4.01E-03	-4.918427
4.01E-03	-4.93049
4.01E-03	-4.945941
4.01E-03	-4.959869
4.01E-03	-4.970751
4.01E-03	-4.97609
4.01E-03	-4.976439
4.01E-03	-4.976679
4.01E-03	-4.977135
4.01E-03	-4.977975
4.02E-03	-4.979466
4.02E-03	-4.981117
4.02E-03	-4.982562
4.02E-03	-4.983965
4.02E-03	-4.985309
4.03E-03	-4.986711
4.03E-03	-4.987508
4.03E-03	-4.987844
4.03E-03	-4.988054
4.03E-03	-4.988139
4.03E-03	-4.988098
4.03E-03	-4.987932
4.03E-03	-4.987641
4.03E-03	-4.987224
4.03E-03	-4.984223
4.03E-03	-4.974858
4.03E-03	-4.95526
4.03E-03	-4.947906
4.03E-03	-4.922061
4.03E-03	-4.910852
4.03E-03	-4.877162
4.03E-03	-4.864918
4.03E-03	-4.824489
4.03E-03	-4.694536
4.03E-03	-4.420296
4.03E-03	-4.197236
4.03E-03	-3.943237
4.03E-03	-3.774832
4.03E-03	-3.56983
4.03E-03	-3.448389
4.03E-03	-3.354518
4.03E-03	-3.297601
4.03E-03	-3.260574
4.03E-03	-3.239118
4.03E-03	-3.229348
4.03E-03	-3.224267
4.03E-03	-3.216802
4.03E-03	-3.203335
4.03E-03	-3.17689
4.03E-03	-3.134624
4.03E-03	-3.059214
4.03E-03	-3.057815
4.03E-03	-3.048597
4.03E-03	-3.035934
4.03E-03	-3.009979
4.03E-03	-2.984954
4.03E-03	-2.958591
4.03E-03	-2.918842
4.03E-03	-2.833921
4.03E-03	-2.685019
4.03E-03	-2.463384
4.03E-03	-2.212947
4.04E-03	-1.986701
4.04E-03	-1.759668
4.04E-03	-1.481817
4.04E-03	-1.191194
4.04E-03	-0.812357
4.04E-03	-0.3876345
4.04E-03	0.3929313
4.04E-03	1.168064
4.04E-03	2.173586
4.04E-03	2.976017
4.04E-03	3.954191
4.04E-03	4.283283
4.04E-03	4.418506
4.04E-03	4.663241
4.04E-03	4.684013
4.04E-03	4.703206
4.04E-03	4.720819
4.04E-03	4.736854
4.04E-03	4.751309
4.04E-03	4.764185
4.04E-03	4.775483
4.04E-03	4.845163
4.04E-03	4.88028
4.04E-03	4.906146
4.04E-03	4.921266
4.04E-03	4.933573
4.04E-03	4.949372
4.04E-03	4.962657
4.04E-03	4.972828
4.04E-03	4.976685
4.04E-03	4.976807
4.04E-03	4.977179
4.04E-03	4.977894
4.05E-03	4.979171
4.05E-03	4.980789
4.05E-03	4.982259
4.05E-03	4.983692
4.05E-03	4.985035
4.05E-03	4.986435
4.06E-03	4.987088
4.06E-03	4.987501
4.06E-03	4.98779
4.06E-03	4.987955
4.06E-03	4.987996
4.06E-03	4.987913
4.06E-03	4.987706
4.06E-03	4.987375
4.06E-03	4.987342
4.06E-03	4.986867
4.06E-03	4.985952
4.06E-03	4.984596
4.06E-03	4.982799
4.06E-03	4.98056
4.06E-03	4.977881
4.06E-03	4.966968
4.06E-03	4.943932
4.06E-03	4.937611
4.06E-03	4.904901
4.06E-03	4.786681
4.06E-03	4.75446
4.06E-03	4.653728
4.06E-03	4.490901
4.06E-03	4.307768
4.06E-03	3.977884
4.06E-03	3.78744
4.06E-03	3.562308
4.06E-03	3.433791
4.06E-03	3.348344
4.06E-03	3.294488
4.06E-03	3.260837
4.06E-03	3.242167
4.06E-03	3.234122
4.06E-03	3.229188
4.06E-03	3.221336
4.06E-03	3.218115
4.06E-03	3.214198
4.06E-03	3.209585
4.06E-03	3.204275
4.06E-03	3.198269
4.06E-03	3.191566
4.06E-03	3.184167
4.06E-03	3.140497
4.06E-03	3.133095
4.06E-03	3.114806
4.06E-03	3.107703
4.06E-03	3.097793
4.06E-03	3.076676
4.06E-03	3.031269
4.06E-03	2.984908
4.06E-03	2.924644
4.06E-03	2.803927
4.06E-03	2.607387
4.06E-03	2.3932
4.06E-03	2.183876
4.06E-03	1.946841
4.06E-03	1.724307
4.07E-03	1.391299
4.07E-03	1.085096
4.07E-03	0.6365383
4.07E-03	0.1899954
4.07E-03	-0.4851608
4.07E-03	-1.24671
4.07E-03	-2.440763
4.07E-03	-4.164204
4.07E-03	-4.414125
4.07E-03	-4.690355
4.07E-03	-4.813809
4.07E-03	-4.873416
4.07E-03	-4.902704
4.07E-03	-4.92181
4.07E-03	-4.934151
4.07E-03	-4.949821
4.07E-03	-4.96189
4.07E-03	-4.9726
4.07E-03	-4.97664
4.07E-03	-4.976801
4.07E-03	-4.977181
4.07E-03	-4.977909
4.08E-03	-4.979202
4.08E-03	-4.980984
4.08E-03	-4.982362
4.08E-03	-4.983854
4.08E-03	-4.985133
4.08E-03	-4.986593
4.09E-03	-4.987451
4.09E-03	-4.987742
4.09E-03	-4.987941
4.09E-03	-4.98805
4.09E-03	-4.988068
4.09E-03	-4.987996
4.09E-03	-4.987832
4.09E-03	-4.987578
4.09E-03	-4.985289
4.09E-03	-4.978438
4.09E-03	-4.962742
4.09E-03	-4.955225
4.09E-03	-4.927691
4.09E-03	-4.913706
4.09E-03	-4.867248
4.09E-03	-4.847659
4.09E-03	-4.775194
4.09E-03	-4.565114
4.09E-03	-4.369037
4.09E-03	-4.134867
4.09E-03	-3.864926
4.09E-03	-3.690906
4.09E-03	-3.510845
4.09E-03	-3.413177
4.09E-03	-3.320788
4.09E-03	-3.276646
4.09E-03	-3.250641
4.09E-03	-3.235375
4.09E-03	-3.228365
4.09E-03	-3.222949
4.09E-03	-3.21448
4.09E-03	-3.199195
4.09E-03	-3.167447
4.09E-03	-3.12706
4.09E-03	-3.119879
4.09E-03	-3.113828
4.09E-03	-3.105195
4.09E-03	-3.086787
4.09E-03	-3.05465
4.09E-03	-2.984556
4.09E-03	-2.914202
4.09E-03	-2.813426
4.09E-03	-2.598304
4.09E-03	-2.398963
4.09E-03	-2.19875
4.09E-03	-1.957917
4.09E-03	-1.739207
4.09E-03	-1.415204
4.10E-03	-1.112803
4.10E-03	-0.6640682
4.10E-03	-0.2336824
4.10E-03	0.4304165
4.10E-03	1.203902
4.10E-03	2.280171
4.10E-03	3.006
4.10E-03	3.888953
4.10E-03	4.482454
4.10E-03	4.531916
4.10E-03	4.612168
4.10E-03	4.727732
4.10E-03	4.816708
4.10E-03	4.858982
4.10E-03	4.887519
4.10E-03	4.90911
4.10E-03	4.92654
4.10E-03	4.938477
4.10E-03	4.953417
4.10E-03	4.965222
4.10E-03	4.975264
4.10E-03	4.976017
4.10E-03	4.976563
4.10E-03	4.977161
4.10E-03	4.977944
4.10E-03	4.97934
4.11E-03	4.981036
4.11E-03	4.982456
4.11E-03	4.983896
4.11E-03	4.985215
4.11E-03	4.986641
4.12E-03	4.987441
4.12E-03	4.988073
4.12E-03	4.988379
4.12E-03	4.988358
4.12E-03	4.988011
4.12E-03	4.987338
4.12E-03	4.986338
4.12E-03	4.985012
4.12E-03	4.978939
4.12E-03	4.965735
4.12E-03	4.944904
4.12E-03	4.938705
4.12E-03	4.907359
4.12E-03	4.794354
4.12E-03	4.762213
4.12E-03	4.660068
4.12E-03	4.493495
4.12E-03	4.303255
4.12E-03	4.000846
4.12E-03	3.809776
4.12E-03	3.59729
4.12E-03	3.448085
4.12E-03	3.357737
4.12E-03	3.299945
4.12E-03	3.26352
4.12E-03	3.244682
4.12E-03	3.236219
4.12E-03	3.231539
4.12E-03	3.230455
4.12E-03	3.228975
4.12E-03	3.2271
4.12E-03	3.22483
4.12E-03	3.222165
4.12E-03	3.219105
4.12E-03	3.215651
4.12E-03	3.200819
4.12E-03	3.165548
4.12E-03	3.16016
4.12E-03	3.147344
4.12E-03	3.119484
4.12E-03	3.111696
4.12E-03	3.094221
4.12E-03	3.055995
4.12E-03	2.992668
4.12E-03	2.913795
4.12E-03	2.831319
4.12E-03	2.654883
4.12E-03	2.454215
4.12E-03	2.239637
4.12E-03	2.000381
4.12E-03	1.782714
4.12E-03	1.488379
4.12E-03	1.197201
4.12E-03	0.8187836
4.13E-03	0.3906295
4.13E-03	-0.404052
4.13E-03	-1.173705
4.13E-03	-2.226109
4.13E-03	-3.840574
4.13E-03	-4.059042
4.13E-03	-4.497528
4.13E-03	-4.587961
4.13E-03	-4.709498
4.13E-03	-4.81254
4.13E-03	-4.868266
4.13E-03	-4.897625
4.13E-03	-4.917269
4.13E-03	-4.931015
4.13E-03	-4.945742
4.13E-03	-4.959551
4.13E-03	-4.970407
4.13E-03	-4.97599
4.13E-03	-4.976379
4.13E-03	-4.976659
4.13E-03	-4.977131
4.13E-03	-4.977996
4.13E-03	-4.979528
4.14E-03	-4.981153
4.14E-03	-4.98261
4.14E-03	-4.983996
4.14E-03	-4.985354
4.14E-03	-4.986743
4.15E-03	-4.98754
4.15E-03	-4.987963
4.15E-03	-4.988198
4.15E-03	-4.988246
4.15E-03	-4.988106
4.15E-03	-4.987778
4.15E-03	-4.987262
4.15E-03	-4.986558
4.15E-03	-4.982334
4.15E-03	-4.970507
4.15E-03	-4.952925
4.15E-03	-4.947132
4.15E-03	-4.916597
4.15E-03	-4.81369
4.15E-03	-4.779279
4.15E-03	-4.663566
4.15E-03	-4.48786
4.15E-03	-4.272173
4.15E-03	-4.002057
4.15E-03	-3.815589
4.15E-03	-3.613539
4.15E-03	-3.446043
4.15E-03	-3.352544
4.15E-03	-3.29369
4.15E-03	-3.256538
4.15E-03	-3.237532
4.15E-03	-3.228933
4.15E-03	-3.22428
4.15E-03	-3.217988
4.15E-03	-3.206423
4.15E-03	-3.18548
4.15E-03	-3.145464
4.15E-03	-3.087909
4.15E-03	-3.086585
4.15E-03	-3.077704
4.15E-03	-3.065349
4.15E-03	-3.039331
4.15E-03	-2.991985
4.15E-03	-2.936182
4.15E-03	-2.85254
4.15E-03	-2.685875
4.15E-03	-2.489084
4.15E-03	-2.261872
4.15E-03	-2.022672
4.15E-03	-1.532708
4.15E-03	-1.232979
4.15E-03	-0.8683963
4.15E-03	-0.448083
4.16E-03	0.2175609
4.16E-03	1.075398
4.16E-03	1.926155
4.16E-03	2.147916
4.16E-03	2.607372
4.16E-03	3.546791
4.16E-03	3.679573
4.16E-03	3.812778
4.16E-03	3.946407
4.16E-03	4.08046
4.16E-03	4.214937
4.16E-03	4.349838
4.16E-03	4.485162
4.16E-03	4.538037
4.16E-03	4.622432
4.16E-03	4.741771
4.16E-03	4.826702
4.16E-03	4.863947
4.16E-03	4.891968
4.16E-03	4.912251
4.16E-03	4.927318
4.16E-03	4.940638
4.16E-03	4.957019
4.16E-03	4.967828
4.16E-03	4.975491
4.16E-03	4.976133
4.16E-03	4.976607
4.16E-03	4.977187
4.16E-03	4.978117
4.16E-03	4.97976
4.17E-03	4.981298
4.17E-03	4.982798
4.17E-03	4.984135
4.17E-03	4.985533
4.17E-03	4.986887
4.18E-03	4.987672
4.18E-03	4.988169
4.18E-03	4.988795
4.18E-03	4.988772
4.18E-03	4.988102
4.18E-03	4.986783
4.18E-03	4.984816
4.18E-03	4.982202
4.18E-03	4.978939
4.18E-03	4.964814
4.18E-03	4.944551
4.18E-03	4.937807
4.18E-03	4.901392
4.18E-03	4.766636
4.18E-03	4.7337
4.18E-03	4.633721
4.18E-03	4.472864
4.18E-03	4.298088
4.18E-03	3.952579
4.18E-03	3.76481
4.18E-03	3.551181
4.18E-03	3.437979
4.18E-03	3.350273
4.18E-03	3.297482
4.18E-03	3.263319
4.18E-03	3.244783
4.18E-03	3.235025
4.18E-03	3.229323
4.18E-03	3.222024
4.18E-03	3.218607
4.18E-03	3.214307
4.18E-03	3.209125
4.18E-03	3.203061
4.18E-03	3.196115
4.18E-03	3.188286
4.18E-03	3.179575
4.18E-03	3.132182
4.18E-03	3.12424
4.18E-03	3.120974
4.18E-03	3.117598
4.18E-03	3.11411
4.18E-03	3.110511
4.18E-03	3.106801
4.18E-03	3.10298
4.18E-03	3.099048
4.18E-03	3.077269
4.18E-03	3.030358
4.18E-03	2.98254
4.18E-03	2.92379
4.18E-03	2.79593
4.18E-03	2.596767
4.18E-03	2.377905
4.18E-03	2.16665
4.18E-03	1.931811
4.18E-03	1.705873
4.18E-03	1.359276
4.18E-03	1.042632
4.18E-03	0.5957756
4.18E-03	0.1272116
4.19E-03	-0.5520514
4.19E-03	-1.312049
4.19E-03	-2.629909
4.19E-03	-4.175563
4.19E-03	-4.496397
4.19E-03	-4.566118
4.19E-03	-4.667283
4.19E-03	-4.772875
4.19E-03	-4.844084
4.19E-03	-4.876827
4.19E-03	-4.905665
4.19E-03	-4.921632
4.19E-03	-4.93358
4.19E-03	-4.948943
4.19E-03	-4.962428
4.19E-03	-4.972644
4.19E-03	-4.976627
4.19E-03	-4.976797
4.19E-03	-4.977177
4.19E-03	-4.977903
4.19E-03	-4.979193
4.19E-03	-4.98098
4.20E-03	-4.982357
4.20E-03	-4.983851
4.20E-03	-4.985128
4.20E-03	-4.986589
4.20E-03	-4.987453
4.20E-03	-4.987747
4.21E-03	-4.987947
4.21E-03	-4.988055
4.21E-03	-4.98807
4.21E-03	-4.987993
4.21E-03	-4.987822
4.21E-03	-4.987559
4.21E-03	-4.985227
4.21E-03	-4.978241
4.21E-03	-4.962282
4.21E-03	-4.954496
4.21E-03	-4.925768
4.21E-03	-4.91091
4.21E-03	-4.861047
4.21E-03	-4.839782
4.21E-03	-4.762684
4.21E-03	-4.545614
4.21E-03	-4.351954
4.21E-03	-4.122468
4.21E-03	-3.885129
4.21E-03	-3.717702
4.21E-03	-3.53659
4.21E-03	-3.43103
4.21E-03	-3.340014
4.21E-03	-3.289812
4.21E-03	-3.257239
4.21E-03	-3.240099
4.21E-03	-3.230946
4.21E-03	-3.225545
4.21E-03	-3.217881
4.21E-03	-3.203715
4.21E-03	-3.176889
4.21E-03	-3.139334
4.21E-03	-3.131176
4.21E-03	-3.112703
4.21E-03	-3.107728
4.21E-03	-3.096982
4.21E-03	-3.073961
4.21E-03	-3.024301
4.21E-03	-2.979167
4.21E-03	-2.927377
4.21E-03	-2.814672
4.21E-03	-2.621232
4.21E-03	-2.412093
4.21E-03	-2.202446
4.21E-03	-1.963229
4.21E-03	-1.744041
4.21E-03	-1.428088
4.21E-03	-1.129115
4.21E-03	-0.7273794
4.21E-03	-0.2874583
4.21E-03	0.3742303
4.22E-03	1.160169
4.22E-03	2.168904
4.22E-03	2.973883
4.22E-03	3.955321
4.22E-03	4.289547
4.22E-03	4.424749
4.22E-03	4.639433
4.22E-03	4.769973
4.22E-03	4.849257
4.22E-03	4.880856
4.22E-03	4.908048
4.22E-03	4.922678
4.22E-03	4.934909
4.22E-03	4.950603
4.22E-03	4.963501
4.22E-03	4.973428
4.22E-03	4.976453
4.22E-03	4.977308
4.22E-03	4.978044
4.22E-03	4.979077
4.22E-03	4.980214
4.23E-03	4.981613
4.23E-03	4.983113
4.23E-03	4.984511
4.23E-03	4.985889
4.23E-03	4.987225
4.24E-03	4.987929
4.24E-03	4.987767
4.24E-03	4.98794
4.24E-03	4.98707
4.24E-03	4.985157
4.24E-03	4.9822
4.24E-03	4.978201
4.24E-03	4.973159
4.24E-03	4.967073
4.24E-03	4.962051
4.24E-03	4.945251
4.24E-03	4.938259
4.24E-03	4.903133
4.24E-03	4.773746
4.24E-03	4.74088
4.24E-03	4.639931
4.24E-03	4.479637
4.24E-03	4.303069
4.24E-03	3.954232
4.24E-03	3.76622
4.24E-03	3.554868
4.24E-03	3.44418
4.24E-03	3.356423
4.24E-03	3.304479
4.24E-03	3.27068
4.24E-03	3.252656
4.24E-03	3.243176
4.24E-03	3.237726
4.24E-03	3.229748
4.24E-03	3.226331
4.24E-03	3.222139
4.24E-03	3.217172
4.24E-03	3.211432
4.24E-03	3.204917
4.24E-03	3.197628
4.24E-03	3.189565
4.24E-03	3.138272
4.24E-03	3.065541
4.24E-03	3.063918
4.24E-03	3.060388
4.24E-03	3.05322
4.24E-03	3.038458
4.24E-03	3.008164
4.24E-03	2.982234
4.24E-03	2.954583
4.24E-03	2.913849
4.24E-03	2.827328
4.24E-03	2.669402
4.24E-03	2.450089
4.24E-03	2.225698
4.24E-03	1.990688
4.24E-03	1.770835
4.24E-03	1.470626
4.24E-03	1.178648
4.24E-03	0.7889766
4.24E-03	0.3574529
4.24E-03	-0.305574
4.24E-03	-1.106792
4.25E-03	-2.082776
4.25E-03	-3.659789
4.25E-03	-4.310886
4.25E-03	-4.416109
4.25E-03	-4.594356
4.25E-03	-4.720294
4.25E-03	-4.816244
4.25E-03	-4.865703
4.25E-03	-4.894552
4.25E-03	-4.914604
4.25E-03	-4.929368
4.25E-03	-4.942947
4.25E-03	-4.958918
4.25E-03	-4.96937
4.25E-03	-4.975699
4.25E-03	-4.976224
4.25E-03	-4.976617
4.25E-03	-4.977147
4.25E-03	-4.978102
4.25E-03	-4.979787
4.25E-03	-4.981314
4.26E-03	-4.98282
4.26E-03	-4.984145
4.26E-03	-4.985552
4.26E-03	-4.986897
4.26E-03	-4.987683
4.27E-03	-4.988168
4.27E-03	-4.986813
4.27E-03	-4.983187
4.27E-03	-4.972653
4.27E-03	-4.955145
4.27E-03	-4.949585
4.27E-03	-4.919936
4.27E-03	-4.82178
4.27E-03	-4.78671
4.27E-03	-4.666024
4.27E-03	-4.484505
4.27E-03	-4.254764
4.27E-03	-3.996382
4.27E-03	-3.815242
4.27E-03	-3.608777
4.27E-03	-3.440381
4.27E-03	-3.34792
4.27E-03	-3.291452
4.27E-03	-3.256114
4.27E-03	-3.237484
4.27E-03	-3.229339
4.27E-03	-3.224674
4.27E-03	-3.218009
4.27E-03	-3.206086
4.27E-03	-3.182986
4.27E-03	-3.142508
4.27E-03	-3.079495
4.27E-03	-3.078153
4.27E-03	-3.075205
4.27E-03	-3.069183
4.27E-03	-3.056742
4.27E-03	-3.03077
4.27E-03	-2.991936
4.27E-03	-2.94375
4.27E-03	-2.846744
4.27E-03	-2.698881
4.27E-03	-2.487397
4.27E-03	-2.240158
4.27E-03	-2.00989
4.27E-03	-1.516787
4.27E-03	-1.221425
4.27E-03	-0.8523446
4.27E-03	-0.431894
4.27E-03	0.2650692
4.27E-03	1.137912
4.28E-03	2.018231
4.28E-03	2.719083
4.28E-03	2.936492
4.28E-03	3.156009
4.28E-03	3.377632
4.28E-03	3.601362
4.28E-03	3.827198
4.28E-03	4.055142
4.28E-03	4.285192
4.28E-03	4.406568
4.28E-03	4.607183
4.28E-03	4.744827
4.28E-03	4.831765
4.28E-03	4.870701
4.28E-03	4.899307
4.28E-03	4.91873
4.28E-03	4.930892
4.28E-03	4.946441
4.28E-03	4.960131
4.28E-03	4.97098
4.28E-03	4.976146
4.28E-03	4.976468
4.28E-03	4.976686
4.28E-03	4.977131
4.28E-03	4.977955
4.28E-03	4.97942
4.28E-03	4.98109
4.29E-03	4.982525
4.29E-03	4.983941
4.29E-03	4.985276
4.29E-03	4.986687
4.29E-03	4.987486
4.29E-03	4.98804
4.29E-03	4.988315
4.29E-03	4.988311
4.30E-03	4.988029
4.30E-03	4.987467
4.30E-03	4.986626
4.30E-03	4.985507
4.30E-03	4.984964
4.30E-03	4.983826
4.30E-03	4.982093
4.30E-03	4.979763
4.30E-03	4.976838
4.30E-03	4.973316
4.30E-03	4.969199
4.30E-03	4.955804
4.30E-03	4.950349
4.30E-03	4.92175
4.30E-03	4.812253
4.30E-03	4.777124
4.30E-03	4.657356
4.30E-03	4.484831
4.30E-03	4.271058
4.30E-03	3.991259
4.30E-03	3.809786
4.30E-03	3.579696
4.30E-03	3.438446
4.30E-03	3.351553
4.30E-03	3.29605
4.30E-03	3.261407
4.30E-03	3.243015
4.30E-03	3.235134
4.30E-03	3.230437
4.30E-03	3.223434
4.30E-03	3.210918
4.30E-03	3.186316
4.30E-03	3.148795
4.30E-03	3.135217
4.30E-03	3.118652
4.30E-03	3.113132
4.30E-03	3.105923
4.30E-03	3.095899
4.30E-03	3.074558
4.30E-03	3.028734
4.30E-03	2.98141
4.30E-03	2.92549
4.30E-03	2.803869
4.30E-03	2.607121
4.30E-03	2.392425
4.30E-03	2.18291
4.30E-03	1.946087
4.30E-03	1.723374
4.30E-03	1.389527
4.30E-03	1.082974
4.30E-03	0.6345023
4.30E-03	0.1868357
4.30E-03	-0.4882194
4.30E-03	-1.249209
4.30E-03	-2.449277
4.31E-03	-4.159216
4.31E-03	-4.411786
4.31E-03	-4.688852
4.31E-03	-4.812435
4.31E-03	-4.8733
4.31E-03	-4.902637
4.31E-03	-4.921752
4.31E-03	-4.934166
4.31E-03	-4.949919
4.31E-03	-4.961898
4.31E-03	-4.97263
4.31E-03	-4.976652
4.31E-03	-4.976805
4.31E-03	-4.977183
4.31E-03	-4.97791
4.31E-03	-4.9792
4.31E-03	-4.980984
4.31E-03	-4.982361
4.32E-03	-4.983854
4.32E-03	-4.985132
4.32E-03	-4.986593
4.32E-03	-4.987452
4.32E-03	-4.987743
4.32E-03	-4.987943
4.32E-03	-4.988051
4.32E-03	-4.988069
4.32E-03	-4.987995
4.32E-03	-4.98783
4.33E-03	-4.987573
4.33E-03	-4.985275
4.33E-03	-4.978393
4.33E-03	-4.962625
4.33E-03	-4.955045
4.33E-03	-4.927228
4.33E-03	-4.91304
4.33E-03	-4.865796
4.33E-03	-4.845823
4.33E-03	-4.772274
4.33E-03	-4.560533
4.33E-03	-4.365283
4.33E-03	-4.132491
4.33E-03	-3.871761
4.33E-03	-3.699892
4.33E-03	-3.519105
4.33E-03	-3.418363
4.33E-03	-3.330852
4.33E-03	-3.284241
4.33E-03	-3.254457
4.33E-03	-3.238597
4.33E-03	-3.230043
4.33E-03	-3.224461
4.33E-03	-3.216355
4.33E-03	-3.201565
4.33E-03	-3.172581
4.33E-03	-3.133733
4.33E-03	-3.126079
4.33E-03	-3.108784
4.33E-03	-3.104173
4.33E-03	-3.094323
4.33E-03	-3.073373
4.33E-03	-3.028354
4.33E-03	-2.981509
4.33E-03	-2.927435
4.33E-03	-2.80957
4.33E-03	-2.614874
4.33E-03	-2.402478
4.33E-03	-2.192954
4.33E-03	-1.954205
4.33E-03	-1.734081
4.33E-03	-1.411665
4.33E-03	-1.109816
4.33E-03	-0.6616396
4.33E-03	-0.2288029
4.33E-03	0.4376081
4.33E-03	1.210248
4.33E-03	2.298173
4.33E-03	3.133915
4.34E-03	3.880686
4.34E-03	4.464193
4.34E-03	4.492252
4.34E-03	4.542048
4.34E-03	4.622266
4.34E-03	4.736718
4.34E-03	4.824342
4.34E-03	4.862776
4.34E-03	4.890847
4.34E-03	4.911388
4.34E-03	4.927231
4.34E-03	4.940122
4.34E-03	4.956049
4.34E-03	4.967083
4.34E-03	4.97548
4.34E-03	4.976138
4.34E-03	4.976619
4.34E-03	4.977201
4.34E-03	4.978114
4.34E-03	4.979731
4.34E-03	4.981281
4.34E-03	4.982773
4.35E-03	4.984119
4.35E-03	4.985511
4.35E-03	4.98687
4.35E-03	4.987655
4.35E-03	4.988172
4.35E-03	4.988647
4.35E-03	4.988649
4.35E-03	4.988176
4.36E-03	4.987228
4.36E-03	4.985806
4.36E-03	4.983909
4.36E-03	4.981538
4.36E-03	4.968863
4.36E-03	4.964642
4.36E-03	4.941694
4.36E-03	4.870658
4.36E-03	4.828415
4.36E-03	4.671715
4.36E-03	4.634003
4.36E-03	4.546247
4.36E-03	4.37123
4.36E-03	4.024151
4.36E-03	3.806971
4.36E-03	3.606653
4.36E-03	3.439179
4.36E-03	3.350627
4.36E-03	3.293221
4.36E-03	3.257849
4.36E-03	3.240586
4.36E-03	3.232773
4.36E-03	3.228139
4.36E-03	3.227055
4.36E-03	3.225592
4.36E-03	3.223748
4.36E-03	3.221525
4.36E-03	3.218922
4.36E-03	3.215939
4.36E-03	3.212576
4.36E-03	3.198262
4.36E-03	3.16367
4.36E-03	3.158423
4.36E-03	3.145928
4.36E-03	3.118747
4.36E-03	3.111141
4.36E-03	3.094064
4.36E-03	3.056617
4.36E-03	2.991007
4.36E-03	2.913862
4.36E-03	2.828487
4.36E-03	2.645647
4.36E-03	2.445268
4.36E-03	2.232722
4.36E-03	1.992543
4.36E-03	1.775071
4.36E-03	1.477779
4.36E-03	1.18551
4.36E-03	0.8046862
4.36E-03	0.3756772
4.36E-03	-0.3417333
4.36E-03	-1.143638
4.36E-03	-2.130213
4.36E-03	-3.690243
4.37E-03	-4.336472
4.37E-03	-4.439529
4.37E-03	-4.609627
4.37E-03	-4.733005
4.37E-03	-4.823394
4.37E-03	-4.866352
4.37E-03	-4.894739
4.37E-03	-4.914652
4.37E-03	-4.928771
4.37E-03	-4.942854
4.37E-03	-4.958795
4.37E-03	-4.969338
4.37E-03	-4.975705
4.37E-03	-4.976226
4.37E-03	-4.976614
4.37E-03	-4.977141
4.37E-03	-4.978092
4.37E-03	-4.979773
4.37E-03	-4.981303
4.37E-03	-4.982807
4.38E-03	-4.984135
4.38E-03	-4.985541
4.38E-03	-4.986889
4.38E-03	-4.987675
4.38E-03	-4.98817
4.38E-03	-4.986871
4.39E-03	-4.983303
4.39E-03	-4.972886
4.39E-03	-4.955023
4.39E-03	-4.94937
4.39E-03	-4.919557
4.39E-03	-4.824791
4.39E-03	-4.789766
4.39E-03	-4.668767
4.39E-03	-4.483522
4.39E-03	-4.247537
4.39E-03	-3.995055
4.39E-03	-3.815615
4.39E-03	-3.608518
4.39E-03	-3.439926
4.39E-03	-3.347446
4.39E-03	-3.29116
4.39E-03	-3.255955
4.39E-03	-3.237333
4.39E-03	-3.229197
4.39E-03	-3.224524
4.39E-03	-3.217812
4.39E-03	-3.205797
4.39E-03	-3.182422
4.39E-03	-3.141773
4.39E-03	-3.078025
4.39E-03	-3.076676
4.39E-03	-3.073718
4.39E-03	-3.067677
4.39E-03	-3.055202
4.39E-03	-3.029196
4.39E-03	-2.991734
4.39E-03	-2.945117
4.39E-03	-2.84401
4.39E-03	-2.696571
4.39E-03	-2.482238
4.39E-03	-2.23588
4.39E-03	-2.005269
4.39E-03	-1.510215
4.39E-03	-1.216076
4.39E-03	-0.8456916
4.39E-03	-0.4246798
4.39E-03	0.2844782
4.39E-03	1.138764
4.39E-03	2.037135
4.39E-03	2.752586
4.39E-03	2.911256
4.39E-03	3.071124
4.39E-03	3.232189
4.39E-03	3.394451
4.39E-03	3.55791
4.39E-03	3.722566
4.39E-03	3.88842
4.39E-03	4.140575
4.40E-03	4.588299
4.40E-03	4.754408
4.40E-03	4.848252
4.40E-03	4.883389
4.40E-03	4.909557
4.40E-03	4.924065
4.40E-03	4.93625
4.40E-03	4.951829
4.40E-03	4.964256
4.40E-03	4.973737
4.40E-03	4.976673
4.40E-03	4.977485
4.40E-03	4.978199
4.40E-03	4.979407
4.40E-03	4.980525
4.40E-03	4.982061
4.40E-03	4.983441
4.41E-03	4.984913
4.41E-03	4.986231
4.41E-03	4.987122
4.41E-03	4.988005
4.41E-03	4.987562
4.41E-03	4.985941
4.41E-03	4.985396
4.41E-03	4.984655
4.41E-03	4.983718
4.41E-03	4.982586
4.42E-03	4.981258
