Freq.	V(vo)
2.54648190254674e+005	(-1.29120389708808e+001dB,9.86255666319515e+001°)
2.60520308726830e+005	(-1.31063684818199e+001dB,9.86778584115639e+001°)
2.66527836664558e+005	(-1.33005826791711e+001dB,9.87344749647466e+001°)
2.72673896573551e+005	(-1.34946740295405e+001dB,9.87954345688472e+001°)
2.78961682963641e+005	(-1.36886347776616e+001dB,9.88607568884348e+001°)
2.85394464009194e+005	(-1.38824569334290e+001dB,9.89304629329088e+001°)
2.91975583247794e+005	(-1.40761322588462e+001dB,9.90045750155023e+001°)
2.98708461318097e+005	(-1.42696522546950e+001dB,9.90831167051726e+001°)
3.05596597737763e+005	(-1.44630081470227e+001dB,9.91661127783896e+001°)
3.12643572722386e+005	(-1.46561908733636e+001dB,9.92535891641844e+001°)
3.19853049046361e+005	(-1.48491910688451e+001dB,9.93455728893057e+001°)
3.27228773946673e+005	(-1.50419990519968e+001dB,9.94420920153331e+001°)
3.34774581070578e+005	(-1.52346048103882e+001dB,9.95431755735549e+001°)
3.42494392468205e+005	(-1.54269979861262e+001dB,9.96488534959955e+001°)
3.50392220631096e+005	(-1.56191678611145e+001dB,9.97591565394751e+001°)
3.58472170577765e+005	(-1.58111033421995e+001dB,9.98741162070929e+001°)
3.66738441987346e+005	(-1.60027929460815e+001dB,9.99937646605872e+001°)
3.75195331382437e+005	(-1.61942247842970e+001dB,1.00118134632720e+002°)
3.83847234362287e+005	(-1.63853865478438e+001dB,1.00247259326520e+002°)
3.92698647887475e+005	(-1.65762654919680e+001dB,1.00381172314155e+002°)
